1379829636,0.88,1.96491666667e-06,7.07104713878e-07
1379829637,0.88,1.01586666667e-06,1.38581199623e-07
1379829638,0.88,8.17083333333e-07,1.20867322806e-07
1379829639,0.88,7.352e-07,1.2410799061e-07
1379829640,0.88,6.836e-07,1.17633781996e-07
1379829641,0.88,6.45283333333e-07,1.22679812475e-07
1379829642,0.88,6.1505e-07,1.19292696759e-07
1379829643,0.88,5.976e-07,1.2358023035e-07
1379829644,0.88,5.79383333333e-07,1.27672248572e-07
1379829645,0.88,5.67766666667e-07,1.18256129745e-07
1379829646,0.88,5.54233333333e-07,1.23670579453e-07
1379829647,0.88,5.43416666667e-07,1.25084277145e-07
1379829648,0.88,5.32e-07,1.17366945943e-07
1379829649,0.88,5.2745e-07,1.19533457659e-07
1379829650,0.88,5.244e-07,1.27840290988e-07
1379829651,0.88,5.18233333333e-07,1.27597200422e-07
1379829652,0.88,5.08983333333e-07,1.2411775211e-07
1379829653,0.88,5.1035e-07,1.21684540924e-07
1379829654,0.88,5.07933333333e-07,1.1947898932e-07
1379829655,0.88,5.04066666667e-07,1.20343102097e-07
1379829656,0.88,4.97333333333e-07,1.1727839623e-07
1379829657,0.88,4.9415e-07,1.22465753716e-07
1379829658,0.88,4.953e-07,1.19997541641e-07
1379829659,0.88,4.9585e-07,1.22020602769e-07
1379829660,0.88,4.90966666667e-07,1.2356199074e-07
1379829661,0.88,4.89916666667e-07,1.16434858994e-07
1379829662,0.88,4.878e-07,1.23925353876e-07
1379829663,0.88,4.9135e-07,1.20242508429e-07
1379829664,0.88,4.8265e-07,1.20663695866e-07
1379829665,0.88,4.84166666667e-07,1.24409159184e-07
1379829666,0.88,4.76733333333e-07,1.24763758983e-07
1379829667,0.88,4.86533333333e-07,1.21365078265e-07
1379829668,0.88,4.75583333333e-07,1.22248693472e-07
1379829669,0.88,4.738e-07,1.24365295266e-07
1379829670,0.88,4.785e-07,1.19036058963e-07
1379829671,0.88,4.80166666667e-07,1.1855085641e-07
1379829672,0.88,4.77666666667e-07,1.2127264966e-07
1379829673,0.88,4.742e-07,1.19964689249e-07
1379829674,0.88,4.7635e-07,1.24754802847e-07
1379829675,0.88,4.67166666667e-07,1.26192863859e-07
1379829676,0.88,4.71583333333e-07,1.22402654065e-07
1379829677,0.88,4.7165e-07,1.24188811224e-07
1379829678,0.88,4.74216666667e-07,1.16507380548e-07
