1379839636,0.96,2.77815e-06,7.35749047457e-07
1379839637,0.96,1.84218333333e-06,1.43061699005e-07
1379839638,0.96,1.66115e-06,1.20710787284e-07
1379839639,0.96,1.57591666667e-06,1.21237685514e-07
1379839640,0.96,1.52883333333e-06,1.19605485753e-07
1379839641,0.96,1.49101666667e-06,1.19242958096e-07
1379839642,0.96,1.46225e-06,1.24339672537e-07
1379839643,0.96,1.45221666667e-06,1.15238172447e-07
1379839644,0.96,1.43553333333e-06,1.19057614438e-07
1379839645,0.96,1.42316666667e-06,1.24082521824e-07
1379839646,0.96,1.40818333333e-06,1.20744701977e-07
1379839647,0.96,1.4043e-06,1.18238501908e-07
1379839648,0.96,1.38848333333e-06,1.24462643883e-07
1379839649,0.96,1.3861e-06,1.2434477606e-07
1379839650,0.96,1.37851666667e-06,1.18886709611e-07
1379839651,0.96,1.36663333333e-06,1.24798499813e-07
1379839652,0.96,1.36535e-06,1.14864242333e-07
1379839653,0.96,1.35946666667e-06,1.1905481464e-07
1379839654,0.96,1.35738333333e-06,1.21233533819e-07
1379839655,0.96,1.35505e-06,1.24922299184e-07
1379839656,0.96,1.34571666667e-06,1.26929388725e-07
1379839657,0.96,1.35556666667e-06,1.17135301634e-07
1379839658,0.96,1.34696666667e-06,1.21402768594e-07
1379839659,0.96,1.3425e-06,1.15733530146e-07
1379839660,0.96,1.33898333333e-06,1.21066991327e-07
1379839661,0.96,1.3375e-06,1.18744473556e-07
1379839662,0.96,1.32941666667e-06,1.2069483442e-07
1379839663,0.96,1.33511666667e-06,1.16163977731e-07
1379839664,0.96,1.32755e-06,1.22128678723e-07
1379839665,0.96,1.32843333333e-06,1.15872252455e-07
1379839666,0.96,1.33028333333e-06,1.22252483501e-07
1379839667,0.96,1.32055e-06,1.19142551173e-07
1379839668,0.96,1.31458333333e-06,1.21355166305e-07
1379839669,0.96,1.31421666667e-06,1.18790304271e-07
1379839670,0.96,1.31725e-06,1.24483014236e-07
1379839671,0.96,1.31846666667e-06,1.21992413243e-07
1379839672,0.96,1.31806666667e-06,1.23783798976e-07
1379839673,0.96,1.31123333333e-06,1.22860946693e-07
1379839674,0.96,1.3122e-06,1.18538291985e-07
1379839675,0.96,1.31396666667e-06,1.19928863174e-07
1379839676,0.96,1.30616666667e-06,1.19707165849e-07
1379839677,0.96,1.30441666667e-06,1.19578048664e-07
1379839678,0.96,1.30681666667e-06,1.24077729894e-07
1379839679,0.96,1.30388333333e-06,1.22203394888e-07
1379839680,0.96,1.30161666667e-06,1.2270141152e-07
1379839681,0.96,1.30375e-06,1.16158028134e-07
1379839682,0.96,1.30065e-06,1.29745883043e-07
1379839683,0.96,1.29646666667e-06,1.16826861447e-07
1379839684,0.96,1.2939e-06,1.22337470411e-07
1379839685,0.96,1.29493333333e-06,1.19762245952e-07
1379839686,0.96,1.29606666667e-06,1.16859725978e-07
1379839687,0.96,1.29895e-06,1.17780081083e-07
1379839688,0.96,1.29388333333e-06,1.18885111441e-07
1379839689,0.96,1.29308333333e-06,1.25555073131e-07
1379839690,0.96,1.29463333333e-06,1.18034029933e-07
1379839691,0.96,1.29405e-06,1.14423253027e-07
1379839692,0.96,1.28968333333e-06,1.21886489772e-07
1379839693,0.96,1.28935e-06,1.18692154332e-07
1379839694,0.96,1.29331666667e-06,1.19705540343e-07
1379839695,0.96,1.28856666667e-06,1.18627338989e-07
1379839696,0.96,1.28865e-06,1.17279981952e-07
1379839697,0.96,1.28685e-06,1.21904993745e-07
1379839698,0.96,1.28608333333e-06,1.28250703918e-07
1379839699,0.96,1.28601666667e-06,1.21875139886e-07
1379839700,0.96,1.28851666667e-06,1.18923854022e-07
1379839701,0.96,1.28585e-06,1.25748535445e-07
1379839702,0.96,1.28215e-06,1.19790626372e-07
1379839703,0.96,1.28021666667e-06,1.23322894829e-07
1379839704,0.96,1.28296666667e-06,1.2485471112e-07
1379839705,0.96,1.28348333333e-06,1.17443389436e-07
1379839706,0.96,1.2792e-06,1.23587458911e-07
1379839707,0.96,1.27946666667e-06,1.21249943872e-07
1379839708,0.96,1.27723333333e-06,1.23743736093e-07
1379839709,0.96,1.27418333333e-06,1.22499998866e-07
1379839710,0.96,1.2784e-06,1.21298282483e-07
1379839711,0.96,1.27501666667e-06,1.23132380207e-07
1379839712,0.96,1.27938333333e-06,1.13902896022e-07
1379839713,0.96,1.28046666667e-06,1.19435961456e-07
1379839714,0.96,1.27943333333e-06,1.22692076173e-07
1379839715,0.96,1.27551666667e-06,1.20583925361e-07
1379839716,0.96,1.27771666667e-06,1.2354838346e-07
1379839717,0.96,1.26906666667e-06,1.21663999971e-07
1379839718,0.96,1.27323333333e-06,1.21094503958e-07
1379839719,0.96,1.27426666667e-06,1.1729576103e-07
1379839720,0.96,1.27838333333e-06,1.1672461775e-07
1379839721,0.96,1.27398333333e-06,1.10583526752e-07
1379839722,0.96,1.27305e-06,1.22365357979e-07
1379839723,0.96,1.27685e-06,1.23451046303e-07
1379839724,0.96,1.27305e-06,1.22723052032e-07
1379839725,0.96,1.26948333333e-06,1.17120947695e-07
1379839726,0.96,1.27033333333e-06,1.2189909306e-07
1379839727,0.96,1.26366666667e-06,1.20948565744e-07
1379839728,0.96,1.2767e-06,1.15752364987e-07
1379839729,0.96,1.26715e-06,1.23256348721e-07
1379839730,0.96,1.26916666667e-06,1.15596160067e-07
1379839731,0.96,1.26191666667e-06,1.15729899863e-07
1379839732,0.96,1.26898333333e-06,1.24025063551e-07
1379839733,0.96,1.27021666667e-06,1.21492261985e-07
1379839734,0.96,1.26598333333e-06,1.22209995727e-07
1379839735,0.96,1.26533333333e-06,1.17811525563e-07
1379839736,0.96,1.26736666667e-06,1.22356986814e-07
1379839737,0.96,1.2659e-06,1.18787022299e-07
1379839738,0.96,1.2662e-06,1.24614311645e-07
1379839739,0.96,1.26683333333e-06,1.15274190038e-07
1379839740,0.96,1.26788333333e-06,1.14405432806e-07
1379839741,0.96,1.26613333333e-06,1.20275581709e-07
1379839742,0.96,1.26253333333e-06,1.16473525843e-07
1379839743,0.96,1.26346666667e-06,1.11421043295e-07
1379839744,0.96,1.2647e-06,1.20348424723e-07
1379839745,0.96,1.26196666667e-06,1.17633465571e-07
1379839746,0.96,1.26536666667e-06,1.14592170568e-07
1379839747,0.96,1.26171666667e-06,1.19569936532e-07
1379839748,0.96,1.2609e-06,1.14610310764e-07
1379839749,0.96,1.26146666667e-06,1.21814129814e-07
1379839750,0.96,1.26181666667e-06,1.21233726285e-07
1379839751,0.96,1.26468333333e-06,1.18161540792e-07
1379839752,0.96,1.26073333333e-06,1.26605537881e-07
1379839753,0.96,1.25876666667e-06,1.20187265918e-07
1379839754,0.96,1.25895e-06,1.20217084892e-07
1379839755,0.96,1.26105e-06,1.22534270716e-07
1379839756,0.96,1.2629e-06,1.22044076737e-07
1379839757,0.96,1.25801666667e-06,1.18811404007e-07
1379839758,0.96,1.25858333333e-06,1.26509853591e-07
1379839759,0.96,1.25771666667e-06,1.20518475993e-07
1379839760,0.96,1.25833333333e-06,1.22019351835e-07
1379839761,0.96,1.25821666667e-06,1.25308564707e-07
1379839762,0.96,1.25765e-06,1.21936024893e-07
1379839763,0.96,1.25808333333e-06,1.26368151534e-07
1379839764,0.96,1.26493333333e-06,1.22383940486e-07
1379839765,0.96,1.25466666667e-06,1.20549667035e-07
1379839766,0.96,1.25386666667e-06,1.27834067795e-07
1379839767,0.96,1.25913333333e-06,1.21277569603e-07
1379839768,0.96,1.25463333333e-06,1.21516249485e-07
1379839769,0.96,1.25131666667e-06,1.18327299142e-07
1379839770,0.96,1.25401666667e-06,1.18929739996e-07
1379839771,0.96,1.25228333333e-06,1.20141734584e-07
1379839772,0.96,1.25473333333e-06,1.21238451913e-07
1379839773,0.96,1.2579e-06,1.22548997004e-07
1379839774,0.96,1.24916666667e-06,1.15891352376e-07
1379839775,0.96,1.25068333333e-06,1.17213265982e-07
1379839776,0.96,1.25595e-06,1.24843959272e-07
1379839777,0.96,1.24985e-06,1.11000274024e-07
1379839778,0.96,1.24953333333e-06,1.18195948417e-07
1379839779,0.96,1.25566666667e-06,1.17875169377e-07
1379839780,0.96,1.2524e-06,1.22872861121e-07
1379839781,0.96,1.25921666667e-06,1.22031292663e-07
1379839782,0.96,1.24756666667e-06,1.21199885405e-07
1379839783,0.96,1.25191666667e-06,1.20093337543e-07
1379839784,0.96,1.25051666667e-06,1.16952909564e-07
1379839785,0.96,1.24691666667e-06,1.16437006097e-07
1379839786,0.96,1.2528e-06,1.19351693187e-07
1379839787,0.96,1.25421666667e-06,1.16385722444e-07
1379839788,0.96,1.24885e-06,1.14590259185e-07
1379839789,0.96,1.24505e-06,1.20270864441e-07
1379839790,0.96,1.24728333333e-06,1.18838278298e-07
1379839791,0.96,1.2463e-06,1.21774285737e-07
1379839792,0.96,1.24451666667e-06,1.19070076239e-07
1379839793,0.96,1.25376666667e-06,1.20558335349e-07
1379839794,0.96,1.24815e-06,1.20967602412e-07
1379839795,0.96,1.24658333333e-06,1.25838824384e-07
1379839796,0.96,1.24855e-06,1.15180933752e-07
1379839797,0.96,1.25021666667e-06,1.18352030213e-07
1379839798,0.96,1.2462e-06,1.2025622645e-07
1379839799,0.96,1.24626666667e-06,1.21951064867e-07
1379839800,0.96,1.24681666667e-06,1.2607649684e-07
1379839801,0.96,1.24751666667e-06,1.14792202358e-07
1379839802,0.96,1.24605e-06,1.18364468909e-07
1379839803,0.96,1.24235e-06,1.13301489399e-07
1379839804,0.96,1.24545e-06,1.19732538741e-07
1379839805,0.96,1.24316666667e-06,1.21787953245e-07
1379839806,0.96,1.24648333333e-06,1.2209442953e-07
1379839807,0.96,1.24566666667e-06,1.18417575647e-07
1379839808,0.96,1.24416666667e-06,1.26042210743e-07
1379839809,0.96,1.2442e-06,1.18230114607e-07
1379839810,0.96,1.25135e-06,1.23526356837e-07
1379839811,0.96,1.24938333333e-06,1.17200837834e-07
1379839812,0.96,1.24651666667e-06,1.22487889424e-07
1379839813,0.96,1.24406666667e-06,1.24559071216e-07
1379839814,0.96,1.23848333333e-06,1.21672852582e-07
1379839815,0.96,1.2441e-06,1.20912599288e-07
1379839816,0.96,1.24565e-06,1.24568565457e-07
1379839817,0.96,1.24533333333e-06,1.19724916185e-07
1379839818,0.96,1.24046666667e-06,1.16209360877e-07
1379839819,0.96,1.24488333333e-06,1.20455675343e-07
1379839820,0.96,1.24153333333e-06,1.15328439203e-07
1379839821,0.96,1.24395e-06,1.21085290188e-07
1379839822,0.96,1.24703333333e-06,1.15008835409e-07
1379839823,0.96,1.23541666667e-06,1.20760409029e-07
1379839824,0.96,1.24128333333e-06,1.20649366854e-07
1379839825,0.96,1.24823333333e-06,1.21409275684e-07
1379839826,0.96,1.2372e-06,1.20941418326e-07
1379839827,0.96,1.24261666667e-06,1.18509084274e-07
1379839828,0.96,1.23808333333e-06,1.20736254106e-07
1379839829,0.96,1.24633333333e-06,1.18133634311e-07
1379839830,0.96,1.23905e-06,1.17870044965e-07
1379839831,0.96,1.24556666667e-06,1.193510741e-07
1379839832,0.96,1.23915e-06,1.20043162376e-07
1379839833,0.96,1.23726666667e-06,1.21059333478e-07
1379839834,0.96,1.24131666667e-06,1.18330820396e-07
1379839835,0.96,1.2426e-06,1.17472294606e-07
1379839836,0.96,1.24433333333e-06,1.17491370842e-07
1379839837,0.96,1.2351e-06,1.24282567831e-07
1379839838,0.96,1.23815e-06,1.17344908283e-07
1379839839,0.96,1.23901666667e-06,1.29157977127e-07
1379839840,0.96,1.23686666667e-06,1.16211081897e-07
1379839841,0.96,1.2386e-06,1.1888807061e-07
1379839842,0.96,1.2392e-06,1.25995476109e-07
1379839843,0.96,1.24185e-06,1.15644545195e-07
1379839844,0.96,1.23903333333e-06,1.18607471191e-07
1379839845,0.96,1.2419e-06,1.2083759073e-07
1379839846,0.96,1.23908333333e-06,1.19727091291e-07
1379839847,0.96,1.24041666667e-06,1.17774826352e-07
1379839848,0.96,1.23883333333e-06,1.1298807705e-07
1379839849,0.96,1.24223333333e-06,1.13822283505e-07
1379839850,0.96,1.2352e-06,1.199894162e-07
1379839851,0.96,1.24231666667e-06,1.27334401174e-07
1379839852,0.96,1.2392e-06,1.17128960267e-07
1379839853,0.96,1.24088333333e-06,1.20490537895e-07
1379839854,0.96,1.24211666667e-06,1.15681760543e-07
1379839855,0.96,1.23713333333e-06,1.17488789063e-07
1379839856,0.96,1.23973333333e-06,1.18482469402e-07
1379839857,0.96,1.23748333333e-06,1.20741803264e-07
1379839858,0.96,1.23771666667e-06,1.21229959398e-07
1379839859,0.96,1.24203333333e-06,1.20914014444e-07
1379839860,0.96,1.23761666667e-06,1.16700055936e-07
1379839861,0.96,1.23951666667e-06,1.15506203537e-07
1379839862,0.96,1.24246666667e-06,1.18880537609e-07
1379839863,0.96,1.23863333333e-06,1.22188920211e-07
1379839864,0.96,1.24675e-06,1.15737580327e-07
1379839865,0.96,1.2421e-06,1.14732689326e-07
1379839866,0.96,1.23885e-06,1.12681383408e-07
1379839867,0.96,1.24445e-06,1.21045917596e-07
1379839868,0.96,1.2414e-06,1.17149647887e-07
1379839869,0.96,1.23958333333e-06,1.18763391058e-07
1379839870,0.96,1.23695e-06,1.2481965991e-07
1379839871,0.96,1.24086666667e-06,1.20632702402e-07
1379839872,0.96,1.23823333333e-06,1.18494917847e-07
1379839873,0.96,1.24021666667e-06,1.23918130455e-07
1379839874,0.96,1.2407e-06,1.20458194685e-07
1379839875,0.96,1.24183333333e-06,1.2036114637e-07
1379839876,0.96,1.24051666667e-06,1.17332787641e-07
1379839877,0.96,1.24216666667e-06,1.21050838723e-07
1379839878,0.96,1.23703333333e-06,1.15862845161e-07
1379839879,0.96,1.23653333333e-06,1.2302296082e-07
1379839880,0.96,1.2404e-06,1.25617833129e-07
1379839881,0.96,1.23795e-06,1.16727806599e-07
1379839882,0.96,1.23948333333e-06,1.17791410506e-07
1379839883,0.96,1.24195e-06,1.21622150532e-07
1379839884,0.96,1.24026666667e-06,1.16288845362e-07
1379839885,0.96,1.24178333333e-06,1.20248644021e-07
1379839886,0.96,1.24456666667e-06,1.180966224e-07
1379839887,0.96,1.24171666667e-06,1.19557390914e-07
1379839888,0.96,1.24413333333e-06,1.28825135574e-07
1379839889,0.96,1.23671666667e-06,1.24747624115e-07
1379839890,0.96,1.23711666667e-06,1.22973993411e-07
1379839891,0.96,1.24325e-06,1.19441146595e-07
1379839892,0.96,1.23913333333e-06,1.19061953994e-07
1379839893,0.96,1.24136666667e-06,1.19821946608e-07
1379839894,0.96,1.24321666667e-06,1.1962400702e-07
1379839895,0.96,1.24056666667e-06,1.19708029063e-07
1379839896,0.96,1.2414e-06,1.12954445095e-07
1379839897,0.96,1.23638333333e-06,1.16967957388e-07
1379839898,0.96,1.23858333333e-06,1.19889851067e-07
1379839899,0.96,1.24005e-06,1.25856720785e-07
1379839900,0.96,1.24588333333e-06,1.14126259273e-07
1379839901,0.96,1.23335e-06,1.20376606947e-07
1379839902,0.96,1.23978333333e-06,1.1596279456e-07
1379839903,0.96,1.24325e-06,1.23118591204e-07
1379839904,0.96,1.24338333333e-06,1.22740796215e-07
1379839905,0.96,1.2368e-06,1.23055922247e-07
1379839906,0.96,1.24038333333e-06,1.19845468787e-07
1379839907,0.96,1.24418333333e-06,1.11600103295e-07
1379839908,0.96,1.24088333333e-06,1.16656060232e-07
1379839909,0.96,1.23988333333e-06,1.1990372411e-07
1379839910,0.96,1.23815e-06,1.21922765853e-07
1379839911,0.96,1.23745e-06,1.21386081712e-07
1379839912,0.96,1.23788333333e-06,1.22160153305e-07
1379839913,0.96,1.23736666667e-06,1.16070663343e-07
1379839914,0.96,1.2406e-06,1.20262795577e-07
1379839915,0.96,1.24236666667e-06,1.19929419058e-07
1379839916,0.96,1.24508333333e-06,1.20624388312e-07
1379839917,0.96,1.23976666667e-06,1.23087146183e-07
1379839918,0.96,1.24528333333e-06,1.22408481687e-07
1379839919,0.96,1.23735e-06,1.26993021462e-07
1379839920,0.96,1.23836666667e-06,1.15280811741e-07
1379839921,0.96,1.24123333333e-06,1.19461900017e-07
1379839922,0.96,1.23528333333e-06,1.19114803399e-07
1379839923,0.96,1.24101666667e-06,1.20120979526e-07
1379839924,0.96,1.23898333333e-06,1.16371745091e-07
1379839925,0.96,1.24498333333e-06,1.15484124691e-07
1379839926,0.96,1.24465e-06,1.24165725947e-07
1379839927,0.96,1.24246666667e-06,1.1788093805e-07
1379839928,0.96,1.24313333333e-06,1.21111583078e-07
1379839929,0.96,1.24561666667e-06,1.13758676104e-07
1379839930,0.96,1.2445e-06,1.1577816432e-07
1379839931,0.96,1.2412e-06,1.17595606494e-07
1379839932,0.96,1.24241666667e-06,1.19426726722e-07
1379839933,0.96,1.24138333333e-06,1.15280106938e-07
1379839934,0.96,1.23996666667e-06,1.15104295701e-07
1379839935,0.96,1.2376e-06,1.1585582995e-07
1379839936,0.96,1.24121666667e-06,1.16174881345e-07
1379839937,0.96,1.23895e-06,1.18877307198e-07
1379839938,0.96,1.24868333333e-06,1.18202579169e-07
1379839939,0.96,1.2394e-06,1.20236461469e-07
1379839940,0.96,1.24251666667e-06,1.24373428522e-07
1379839941,0.96,1.24178333333e-06,1.25675122395e-07
1379839942,0.96,1.24163333333e-06,1.20273988136e-07
1379839943,0.96,1.23801666667e-06,1.14829510096e-07
1379839944,0.96,1.24038333333e-06,1.15679599421e-07
1379839945,0.96,1.23818333333e-06,1.19801710014e-07
1379839946,0.96,1.24215e-06,1.18431249395e-07
1379839947,0.96,1.2439e-06,1.15715700462e-07
1379839948,0.96,1.2435e-06,1.18921893134e-07
1379839949,0.96,1.24103333333e-06,1.2038036477e-07
1379839950,0.96,1.24038333333e-06,1.17687876984e-07
1379839951,0.96,1.2413e-06,1.14115336393e-07
1379839952,0.96,1.24175e-06,1.17469233561e-07
1379839953,0.96,1.24046666667e-06,1.1893323991e-07
1379839954,0.96,1.23946666667e-06,1.19030313599e-07
1379839955,0.96,1.24211666667e-06,1.21965581438e-07
1379839956,0.96,1.24471666667e-06,1.22725315463e-07
1379839957,0.96,1.24273333333e-06,1.20271341373e-07
1379839958,0.96,1.24325e-06,1.15808120757e-07
1379839959,0.96,1.24641666667e-06,1.18016565457e-07
1379839960,0.96,1.23993333333e-06,1.21494837568e-07
1379839961,0.96,1.24238333333e-06,1.22353598458e-07
1379839962,0.96,1.24345e-06,1.16069724017e-07
1379839963,0.96,1.23796666667e-06,1.16488335134e-07
1379839964,0.96,1.23648333333e-06,1.2054895156e-07
1379839965,0.96,1.24301666667e-06,1.17170743172e-07
1379839966,0.96,1.2409e-06,1.12435270267e-07
1379839967,0.96,1.23908333333e-06,1.18206357932e-07
1379839968,0.96,1.24323333333e-06,1.17677010877e-07
1379839969,0.96,1.24256666667e-06,1.20209867408e-07
1379839970,0.96,1.2442e-06,1.19937594884e-07
1379839971,0.96,1.23848333333e-06,1.15527556838e-07
1379839972,0.96,1.2434e-06,1.13759717534e-07
1379839973,0.96,1.23993333333e-06,1.15873475059e-07
1379839974,0.96,1.2433e-06,1.19524516314e-07
1379839975,0.96,1.2401e-06,1.17368323381e-07
1379839976,0.96,1.23955e-06,1.18506177757e-07
1379839977,0.96,1.24083333333e-06,1.19137758731e-07
1379839978,0.96,1.25063333333e-06,1.20719781128e-07
1379839979,0.96,1.23908333333e-06,1.20421107185e-07
1379839980,0.96,1.24691666667e-06,1.22807748353e-07
1379839981,0.96,1.24461666667e-06,1.22541570044e-07
1379839982,0.96,1.24431666667e-06,1.22376943862e-07
1379839983,0.96,1.24406666667e-06,1.19988730952e-07
1379839984,0.96,1.23638333333e-06,1.18237767749e-07
1379839985,0.96,1.24081666667e-06,1.19008051782e-07
1379839986,0.96,1.24843333333e-06,1.22264926378e-07
1379839987,0.96,1.25308333333e-06,1.1847746504e-07
1379839988,0.96,1.23913333333e-06,1.21325659098e-07
1379839989,0.96,1.24571666667e-06,1.17282719907e-07
1379839990,0.96,1.2456e-06,1.2288466137e-07
1379839991,0.96,1.24275e-06,1.1868384122e-07
1379839992,0.96,1.24763333333e-06,1.17730195315e-07
1379839993,0.96,1.24836666667e-06,1.22781644484e-07
1379839994,0.96,1.24305e-06,1.1833052931e-07
1379839995,0.96,1.24143333333e-06,1.18699672376e-07
1379839996,0.96,1.2434e-06,1.19387771568e-07
1379839997,0.96,1.2444e-06,1.17276624554e-07
1379839998,0.96,1.24873333333e-06,1.18766138085e-07
1379839999,0.96,1.23981666667e-06,1.20537890539e-07
1379840000,0.96,1.24176666667e-06,1.18219621421e-07
1379840001,0.96,1.24326666667e-06,1.19180516678e-07
1379840002,0.96,1.247e-06,1.22362167356e-07
1379840003,0.96,1.24673333333e-06,1.19895074498e-07
1379840004,0.96,1.24425e-06,1.21922191718e-07
1379840005,0.96,1.24501666667e-06,1.16171208663e-07
1379840006,0.96,1.24348333333e-06,1.16419284151e-07
1379840007,0.96,1.23743333333e-06,1.19078036971e-07
1379840008,0.96,1.24348333333e-06,1.22130188961e-07
1379840009,0.96,1.241e-06,1.22103780995e-07
1379840010,0.96,1.24706666667e-06,1.23088974143e-07
1379840011,0.96,1.24975e-06,1.21757357752e-07
1379840012,0.96,1.24156666667e-06,1.16920395521e-07
1379840013,0.96,1.24916666667e-06,1.21740730881e-07
1379840014,0.96,1.24283333333e-06,1.22195767339e-07
1379840015,0.96,1.24548333333e-06,1.1966487812e-07
1379840016,0.96,1.24608333333e-06,1.18381064317e-07
1379840017,0.96,1.24818333333e-06,1.20191304686e-07
1379840018,0.96,1.24151666667e-06,1.14179462787e-07
1379840019,0.96,1.24831666667e-06,1.15847240172e-07
1379840020,0.96,1.24513333333e-06,1.18826830117e-07
1379840021,0.96,1.24156666667e-06,1.18968674682e-07
1379840022,0.96,1.24553333333e-06,1.18136427725e-07
1379840023,0.96,1.2525e-06,1.20441894704e-07
1379840024,0.96,1.24881666667e-06,1.23754527414e-07
1379840025,0.96,1.2486e-06,1.17717345083e-07
1379840026,0.96,1.24655e-06,1.18646593574e-07
1379840027,0.96,1.24956666667e-06,1.17552735211e-07
1379840028,0.96,1.24365e-06,1.1802087739e-07
1379840029,0.96,1.24521666667e-06,1.17494835584e-07
1379840030,0.96,1.2484e-06,1.14901145918e-07
1379840031,0.96,1.24531666667e-06,1.16286211803e-07
1379840032,0.96,1.24511666667e-06,1.23208778322e-07
1379840033,0.96,1.24645e-06,1.19413068101e-07
1379840034,0.96,1.24688333333e-06,1.19660086866e-07
1379840035,0.96,1.25005e-06,1.19772343079e-07
1379840036,0.96,1.24103333333e-06,1.18092190917e-07
1379840037,0.96,1.24838333333e-06,1.21344426004e-07
1379840038,0.96,1.25196666667e-06,1.15871188059e-07
