1379749636,0.24,1.16753333333e-06,5.03016980054e-07
1379749637,0.24,4.76466666667e-07,1.30849846092e-07
1379749638,0.24,3.276e-07,1.20841107796e-07
1379749639,0.24,2.6335e-07,1.16183163582e-07
1379749640,0.24,2.10316666667e-07,1.17297270736e-07
1379749641,0.24,1.776e-07,1.15718365007e-07
1379749642,0.24,1.52783333333e-07,1.17215626328e-07
1379749643,0.24,1.41383333333e-07,1.12563329089e-07
1379749644,0.24,1.20833333333e-07,1.21384947813e-07
1379749645,0.24,1.1175e-07,1.18280123013e-07
1379749646,0.24,1.11033333333e-07,1.17220300669e-07
1379749647,0.24,8.73166666667e-08,1.15846376963e-07
1379749648,0.24,8.38833333333e-08,1.18936270283e-07
1379749649,0.24,7.965e-08,1.1700980372e-07
1379749650,0.24,7.37e-08,1.19132880991e-07
1379749651,0.24,6.92e-08,1.15905248659e-07
1379749652,0.24,6.42666666667e-08,1.16478018909e-07
1379749653,0.24,6.07166666667e-08,1.13569669024e-07
1379749654,0.24,5.91166666667e-08,1.13264306185e-07
1379749655,0.24,5.25333333333e-08,1.14784213007e-07
1379749656,0.24,5.34666666667e-08,1.12712682911e-07
1379749657,0.24,4.67166666667e-08,1.17476819226e-07
1379749658,0.24,5.07166666667e-08,1.15724830477e-07
1379749659,0.24,4.30833333333e-08,1.13619583357e-07
1379749660,0.24,4.15e-08,1.1087041986e-07
1379749661,0.24,4.25333333333e-08,1.15205970139e-07
1379749662,0.24,3.87833333333e-08,1.19717457884e-07
1379749663,0.24,4.25333333333e-08,1.16546480952e-07
1379749664,0.24,4.155e-08,1.14796257924e-07
1379749665,0.24,3.38333333333e-08,1.14924492119e-07
1379749666,0.24,3.75666666667e-08,1.16946906282e-07
1379749667,0.24,3.3e-08,1.1485933426e-07
1379749668,0.24,3.83e-08,1.14933792536e-07
1379749669,0.24,3.60166666667e-08,1.1661067585e-07
1379749670,0.24,2.83166666667e-08,1.14262488984e-07
1379749671,0.24,3.025e-08,1.1193236425e-07
1379749672,0.24,2.82333333333e-08,1.1362824864e-07
1379749673,0.24,2.78333333333e-08,1.19539277599e-07
1379749674,0.24,2.51166666667e-08,1.17885833425e-07
1379749675,0.24,2.23333333333e-08,1.18404907931e-07
1379749676,0.24,2.07333333333e-08,1.1526764025e-07
1379749677,0.24,1.83e-08,1.15499393938e-07
1379749678,0.24,2.09333333333e-08,1.1923280682e-07
1379749679,0.24,2.205e-08,1.14311916118e-07
1379749680,0.24,2.24833333333e-08,1.15051798721e-07
1379749681,0.24,1.92166666667e-08,1.14467475973e-07
1379749682,0.24,1.53833333333e-08,1.10294014898e-07
1379749683,0.24,1.69833333333e-08,1.15105674877e-07
1379749684,0.24,2.27833333333e-08,1.13251945041e-07
1379749685,0.24,1.75666666667e-08,1.16078617995e-07
1379749686,0.24,1.81333333333e-08,1.1584263272e-07
1379749687,0.24,1.78333333333e-08,1.15122277987e-07
1379749688,0.24,1.60833333333e-08,1.2110013648e-07
1379749689,0.24,1.9e-08,1.14498908292e-07
1379749690,0.24,1.625e-08,1.17926619132e-07
1379749691,0.24,1.47e-08,1.14323707078e-07
1379749692,0.24,1.575e-08,1.10793445203e-07
1379749693,0.24,1.25166666667e-08,1.14689071212e-07
1379749694,0.24,1.18333333333e-08,1.14915065254e-07
