START MEASUREMENT SETTINGS
seconds_measureSettle,128
voltage_setOnCompletion,0.5
voltage_start,0.5
seconds_startDelay,128
voltage_end,1.2
numberOfPoints,8.0
END MEASUREMENT SETTINGS
time,voltage,current,stdDev
i,f,f,f
1378086244,0.5,-4.49233333333e-07,8.19354149451e-08
1378086245,0.5,-4.698e-07,7.36305643059e-08
1378086246,0.5,-4.619e-07,7.1436848568e-08
1378086247,0.5,-4.54016666667e-07,7.03499565664e-08
1378086248,0.5,-4.3525e-07,7.1757839293e-08
1378086249,0.5,-4.194e-07,6.92433390298e-08
1378086250,0.5,-4.0835e-07,6.96660665843e-08
1378086251,0.5,-3.9365e-07,7.64739225706e-08
1378086252,0.5,-3.89866666667e-07,7.13978213175e-08
1378086253,0.5,-3.78066666667e-07,6.77723804773e-08
1378086254,0.5,-3.70216666667e-07,7.29077251661e-08
1378086255,0.5,-3.59133333333e-07,7.19322520771e-08
1378086256,0.5,-3.54733333333e-07,6.82526841149e-08
1378086257,0.5,-3.41133333333e-07,6.91848891658e-08
1378086258,0.5,-3.33483333333e-07,6.55638344584e-08
1378086259,0.5,-3.2635e-07,7.12432043543e-08
1378086260,0.5,-3.21516666667e-07,7.13835862709e-08
1378086261,0.5,-3.08e-07,7.02744619332e-08
1378086262,0.5,-3.02016666667e-07,7.49689917381e-08
1378086263,0.5,-3.00483333333e-07,6.86064845494e-08
1378086264,0.5,-2.9525e-07,6.98821925338e-08
1378086265,0.5,-2.91066666667e-07,7.06814135556e-08
1378086266,0.5,-2.83716666667e-07,7.43265523813e-08
1378086267,0.5,-2.78633333333e-07,7.14968453073e-08
1378086268,0.5,-2.72816666667e-07,6.69675273713e-08
1378086269,0.5,-2.66633333333e-07,6.39583110749e-08
1378086270,0.5,-2.627e-07,6.97235732494e-08
1378086271,0.5,-2.58116666667e-07,6.8814022715e-08
1378086272,0.5,-2.63883333333e-07,6.63614073757e-08
1378086273,0.5,-2.55066666667e-07,7.24568530614e-08
1378086274,0.5,-2.46833333333e-07,7.27253203652e-08
1378086275,0.5,-2.46983333333e-07,6.78477441695e-08
1378086276,0.5,-2.40683333333e-07,6.85610413346e-08
1378086277,0.5,-2.4085e-07,7.49601727586e-08
1378086278,0.5,-2.314e-07,7.28185415948e-08
1378086279,0.5,-2.3415e-07,7.26385629906e-08
1378086280,0.5,-2.2755e-07,6.73232067468e-08
1378086281,0.5,-2.23566666667e-07,7.12608744138e-08
1378086282,0.5,-2.2085e-07,6.98130420003e-08
1378086283,0.5,-2.19216666667e-07,6.92108112139e-08
1378086284,0.5,-2.18116666667e-07,6.27962556386e-08
1378086285,0.5,-2.09183333333e-07,7.09101524623e-08
1378086286,0.5,-2.11433333333e-07,7.27892772934e-08
1378086287,0.5,-2.07433333333e-07,7.26400639378e-08
1378086288,0.5,-2.0885e-07,7.46431119841e-08
1378086289,0.5,-2.011e-07,6.79101612426e-08
1378086290,0.5,-2.064e-07,6.84217801581e-08
1378086291,0.5,-2.00983333333e-07,6.97121442473e-08
1378086292,0.5,-1.97633333333e-07,7.00575874232e-08
1378086293,0.5,-1.95066666667e-07,6.38030476458e-08
1378086294,0.5,-1.8835e-07,6.20834988812e-08
1378086295,0.5,-1.89183333333e-07,7.4565964458e-08
1378086296,0.5,-1.849e-07,7.01770855289e-08
1378086297,0.5,-1.85266666667e-07,7.25747583913e-08
1378086298,0.5,-1.85233333333e-07,6.79812147255e-08
1378086299,0.5,-1.78433333333e-07,7.45377682044e-08
1378086300,0.5,-1.84116666667e-07,6.96871799943e-08
1378086301,0.5,-1.77533333333e-07,7.58040163111e-08
1378086302,0.5,-1.71983333333e-07,6.79569696368e-08
1378086303,0.5,-1.77866666667e-07,7.17735946493e-08
1378086304,0.5,-1.71016666667e-07,7.23259961717e-08
1378086305,0.5,-1.72066666667e-07,6.39679259907e-08
1378086306,0.5,-1.68266666667e-07,7.4261893922e-08
1378086307,0.5,-1.65966666667e-07,6.63430394909e-08
1378086308,0.5,-1.6615e-07,6.74173135527e-08
1378086309,0.5,-1.59616666667e-07,6.8648401697e-08
1378086310,0.5,-1.58083333333e-07,6.84683118108e-08
1378086311,0.5,-1.60916666667e-07,6.72005187645e-08
1378086312,0.5,-1.55716666667e-07,7.11107332889e-08
1378086313,0.5,-1.57883333333e-07,7.02799382628e-08
1378086314,0.5,-1.5465e-07,7.6969436575e-08
1378086315,0.5,-1.57916666667e-07,6.9649668979e-08
1378086316,0.5,-1.51916666667e-07,7.05507598983e-08
1378086317,0.5,-1.49283333333e-07,6.69943011673e-08
1378086318,0.5,-1.49416666667e-07,7.05354028524e-08
1378086319,0.5,-1.49833333333e-07,7.06125972394e-08
1378086320,0.5,-1.514e-07,6.65497808662e-08
1378086321,0.5,-1.44966666667e-07,7.17751040094e-08
1378086322,0.5,-1.42766666667e-07,7.07190136306e-08
1378086323,0.5,-1.44716666667e-07,6.98295762712e-08
1378086324,0.5,-1.45366666667e-07,6.62434818596e-08
1378086325,0.5,-1.36966666667e-07,7.32197529511e-08
1378086326,0.5,-1.41e-07,6.4353192099e-08
1378086327,0.5,-1.4435e-07,6.84129191016e-08
1378086328,0.5,-1.40733333333e-07,6.94091412487e-08
1378086329,0.5,-1.37866666667e-07,6.72367624311e-08
1378086330,0.5,-1.38316666667e-07,7.18406782788e-08
1378086331,0.5,-1.30483333333e-07,6.46079179014e-08
1378086332,0.5,-1.41583333333e-07,7.40061465165e-08
1378086333,0.5,-1.32066666667e-07,6.81730314877e-08
1378086334,0.5,-1.33966666667e-07,6.65101412485e-08
1378086335,0.5,-1.281e-07,6.92018063348e-08
1378086336,0.5,-1.327e-07,6.77178706103e-08
1378086337,0.5,-1.294e-07,6.43944096953e-08
1378086338,0.5,-1.29816666667e-07,6.60230999138e-08
1378086339,0.5,-1.28133333333e-07,7.34530386634e-08
1378086340,0.5,-1.25683333333e-07,7.23345218796e-08
1378086341,0.5,-1.27616666667e-07,6.76146166808e-08
1378086342,0.5,-1.3065e-07,6.99535143268e-08
