START MEASUREMENT SETTINGS
seconds_measureSettle,600
voltage_setOnCompletion,0.0
voltage_start,0.0
seconds_startDelay,1024
voltage_end,1.2
numberOfPoints,121
END MEASUREMENT SETTINGS
time,voltage,current,stdDev
i,f,f,f
1377653696,0.0,1.32833333333e-08,1.0581574657e-08
1377653697,0.0,1.32e-08,1.12439613423e-08
1377653698,0.0,1.39166666667e-08,1.1397794621e-08
1377653699,0.0,1.23166666667e-08,1.14476950615e-08
1377653700,0.0,1.21666666667e-08,1.07069551642e-08
1377653701,0.0,1.28333333333e-08,1.16105794668e-08
1377653702,0.0,1.18e-08,1.15149178605e-08
1377653703,0.0,1.25333333333e-08,1.05711347021e-08
1377653704,0.0,1.29e-08,1.13691101968e-08
1377653705,0.0,1.22333333333e-08,1.25171437992e-08
1377653706,0.0,1.32e-08,1.12365475125e-08
1377653707,0.0,1.25e-08,1.15144836329e-08
1377653708,0.0,1.29833333333e-08,1.11062920105e-08
1377653709,0.0,1.25166666667e-08,1.11467359448e-08
1377653710,0.0,1.20166666667e-08,1.13658724063e-08
1377653711,0.0,1.31166666667e-08,1.16777447404e-08
1377653712,0.0,1.255e-08,1.13466955542e-08
1377653713,0.0,1.22166666667e-08,1.07704714639e-08
1377653714,0.0,1.30166666667e-08,1.19436059137e-08
1377653715,0.0,1.36333333333e-08,1.14803697192e-08
1377653716,0.0,1.25666666667e-08,1.17294027507e-08
1377653717,0.0,1.33666666667e-08,1.14890769381e-08
1377653718,0.0,1.32833333333e-08,1.15167872642e-08
1377653719,0.0,1.29333333333e-08,1.13678884974e-08
1377653720,0.0,1.33166666667e-08,1.15144715708e-08
1377653721,0.0,1.31166666667e-08,1.12191676261e-08
1377653722,0.0,1.26e-08,1.20515559161e-08
1377653723,0.0,1.31833333333e-08,1.20533420907e-08
1377653724,0.0,1.19833333333e-08,1.20754457015e-08
1377653725,0.0,1.355e-08,1.24290318743e-08
1377653726,0.0,1.22333333333e-08,1.16981005106e-08
1377653727,0.0,1.39e-08,1.15379085338e-08
1377653728,0.0,1.31833333333e-08,1.14141603088e-08
1377653729,0.0,1.245e-08,1.21688468366e-08
1377653730,0.0,1.3e-08,1.10905365064e-08
1377653731,0.0,1.30666666667e-08,1.14205467859e-08
1377653732,0.0,1.35166666667e-08,1.10626875376e-08
1377653733,0.0,1.28166666667e-08,1.17039760575e-08
1377653734,0.0,1.29166666667e-08,1.08124799293e-08
1377653735,0.0,1.315e-08,1.16687974245e-08
1377653736,0.0,1.26333333333e-08,1.16932554159e-08
1377653737,0.0,1.38833333333e-08,1.14602089374e-08
1377653738,0.0,1.36333333333e-08,1.16961057147e-08
1377653739,0.0,1.30833333333e-08,1.12875915156e-08
1377653740,0.0,1.22166666667e-08,1.11056917339e-08
1377653741,0.0,1.29333333333e-08,1.1897992361e-08
1377653742,0.0,1.24666666667e-08,1.19198247564e-08
1377653743,0.0,1.36833333333e-08,1.18539608945e-08
1377653744,0.0,1.28333333333e-08,1.09835735937e-08
1377653745,0.0,1.27666666667e-08,1.14533352736e-08
1377653746,0.0,1.22166666667e-08,1.17545617622e-08
1377653747,0.0,1.205e-08,1.1189913613e-08
1377653748,0.0,1.32166666667e-08,1.16362818613e-08
1377653749,0.0,1.30666666667e-08,1.21626020608e-08
1377653750,0.0,1.315e-08,1.11427480153e-08
1377653751,0.0,1.23166666667e-08,1.13232675889e-08
1377653752,0.0,1.28333333333e-08,1.11043034701e-08
1377653753,0.0,1.22666666667e-08,1.12336795199e-08
1377653754,0.0,1.275e-08,1.1482776958e-08
1377653755,0.0,1.38333333333e-08,1.21438141546e-08
1377653756,0.0,1.245e-08,1.21001721751e-08
1377653757,0.0,1.21333333333e-08,1.10203851516e-08
1377653758,0.0,1.285e-08,1.11636687518e-08
1377653759,0.0,1.26333333333e-08,1.18278860702e-08
1377653760,0.0,1.28e-08,1.15539315098e-08
1377653761,0.0,1.32833333333e-08,1.11416510845e-08
1377653762,0.0,1.39333333333e-08,1.12039675512e-08
1377653763,0.0,1.24e-08,1.09729971597e-08
1377653764,0.0,1.32333333333e-08,1.15273105662e-08
1377653765,0.0,1.31333333333e-08,1.15042987135e-08
1377653766,0.0,1.28666666667e-08,1.19421754951e-08
1377653767,0.0,1.27166666667e-08,1.17984344536e-08
1377653768,0.0,1.27333333333e-08,1.18544881327e-08
1377653769,0.0,1.15e-08,1.15e-08
1377653770,0.0,1.23333333333e-08,1.0994948335e-08
1377653771,0.0,1.35666666667e-08,1.1858002455e-08
1377653772,0.0,1.375e-08,1.11514199395e-08
1377653773,0.0,1.30833333333e-08,1.13904809185e-08
1377653774,0.0,1.31666666667e-08,1.13712600689e-08
1377653775,0.0,1.32833333333e-08,1.21024676088e-08
1377653776,0.0,1.275e-08,1.12110436624e-08
1377653777,0.0,1.25833333333e-08,1.19405355361e-08
1377653778,0.0,1.3e-08,1.15542200083e-08
1377653779,0.0,1.28666666667e-08,1.12523577776e-08
1377653780,0.0,1.34833333333e-08,1.18581781437e-08
1377653781,0.0,1.29833333333e-08,1.13438554097e-08
1377653782,0.0,1.20333333333e-08,1.06394966464e-08
1377653783,0.0,1.39833333333e-08,1.14767760669e-08
1377653784,0.0,1.35833333333e-08,1.05076030674e-08
1377653785,0.0,1.38833333333e-08,1.07782058907e-08
1377653786,0.0,1.31166666667e-08,1.20015161079e-08
1377653787,0.0,1.29666666667e-08,1.10166036307e-08
1377653788,0.0,1.195e-08,1.13628414874e-08
1377653789,0.0,1.24833333333e-08,1.20242694396e-08
1377653790,0.0,1.28166666667e-08,1.171820758e-08
1377653791,0.0,1.26166666667e-08,1.21272306081e-08
1377653792,0.0,1.35666666667e-08,1.08372300684e-08
1377653793,0.0,1.24833333333e-08,1.19756581819e-08
