START MEASUREMENT SETTINGS
seconds_measureSettle,600
voltage_setOnCompletion,0.0
voltage_start,0.0
seconds_startDelay,1024
voltage_end,1.2
numberOfPoints,121
END MEASUREMENT SETTINGS
time,voltage,current,stdDev
i,f,f,f
1377742978,0.0,1.23333333333e-09,9.92365300123e-09
1377742979,0.0,7.16666666667e-10,1.07812981078e-08
1377742980,0.0,3.16666666667e-10,1.0335201444e-08
1377742981,0.0,3.16666666667e-10,1.14593363197e-08
1377742982,0.0,-5.5e-10,1.10278813317e-08
1377742983,0.0,-4.33333333333e-10,1.14373170902e-08
1377742984,0.0,3.5e-10,1.15091630162e-08
1377742985,0.0,-1.33333333333e-10,1.15245631395e-08
1377742986,0.0,1.83333333333e-10,1.12048972428e-08
1377742987,0.0,-1.83333333333e-10,1.11527151652e-08
1377742988,0.0,-7.33333333333e-10,1.09146181284e-08
1377742989,0.0,6.66666666667e-11,1.10149393502e-08
1377742990,0.0,9.16666666667e-10,1.1383162517e-08
1377742991,0.0,8.5e-10,1.09328633029e-08
1377742992,0.0,1.48333333333e-09,1.11377610956e-08
1377742993,0.0,9.33333333333e-10,1.10737928863e-08
1377742994,0.0,5.83333333333e-10,1.05471823515e-08
1377742995,0.0,3e-10,1.14924612972e-08
1377742996,0.0,-2.16666666667e-10,1.1497958756e-08
1377742997,0.0,6.66666666667e-11,1.07080447432e-08
1377742998,0.0,7.5e-10,1.10613817702e-08
1377742999,0.0,3.16666666667e-10,1.07618023067e-08
1377743000,0.0,3e-10,1.11314868728e-08
1377743001,0.0,1.28333333333e-09,1.15153400104e-08
1377743002,0.0,6.33333333333e-10,1.11773083621e-08
1377743003,0.0,-3.83333333333e-10,1.18856940152e-08
1377743004,0.0,3.16666666667e-10,1.07230152269e-08
1377743005,0.0,-2e-10,1.10812153365e-08
1377743006,0.0,6.33333333333e-10,1.07206446738e-08
1377743007,0.0,-2.5e-10,1.11887220003e-08
1377743008,0.0,9.66666666667e-10,1.08887811786e-08
1377743009,0.0,3.83333333333e-10,1.10122532763e-08
1377743010,0.0,7.83333333333e-10,1.18519923313e-08
1377743011,0.0,6.83333333333e-10,1.12523948068e-08
1377743012,0.0,2e-10,1.1472866541e-08
1377743013,0.0,4.66666666667e-10,1.09292675367e-08
1377743014,0.0,-2.5e-10,1.08330128158e-08
1377743015,0.0,1.16666666667e-10,1.10861650518e-08
1377743016,0.0,-1.66666666667e-11,1.10641940009e-08
1377743017,0.0,-1.66666666667e-10,1.21712320202e-08
1377743018,0.0,1.33333333333e-10,1.1466569767e-08
1377743019,0.0,2.5e-10,1.18611761643e-08
1377743020,0.0,7.83333333333e-10,1.08152541451e-08
1377743021,0.0,1e-10,1.06453432699e-08
1377743022,0.0,-5.7351189137e-25,1.13357840488e-08
1377743023,0.0,2.16666666667e-10,1.09180151839e-08
1377743024,0.0,8.5e-10,1.17768487579e-08
1377743025,0.0,2.66666666667e-10,1.07670278577e-08
1377743026,0.0,5e-10,1.09354164682e-08
1377743027,0.0,3.66666666667e-10,1.12856349204e-08
1377743028,0.0,1.16666666667e-09,1.17674220721e-08
