START MEASUREMENT SETTINGS
seconds_measureSettle,600
voltage_setOnCompletion,0.0
voltage_start,0.0
seconds_startDelay,1024
voltage_end,1.2
numberOfPoints,121
END MEASUREMENT SETTINGS
time,voltage,current,stdDev
i,f,f,f
1377569246,0.0,3.17666666667e-08,1.14693310858e-08
1377569247,0.0,2.855e-08,1.28250081222e-08
1377569248,0.0,2.935e-08,1.3215931043e-08
1377569249,0.0,2.69666666667e-08,1.20816205683e-08
1377569250,0.0,2.73166666667e-08,1.21126540811e-08
1377569251,0.0,2.69666666667e-08,1.20055079952e-08
1377569252,0.0,2.82166666667e-08,1.2154685882e-08
1377569253,0.0,2.56333333333e-08,1.28296098494e-08
1377569254,0.0,2.695e-08,1.23941182287e-08
1377569255,0.0,2.595e-08,1.14461419992e-08
1377569256,0.0,2.635e-08,1.28034175125e-08
1377569257,0.0,2.72166666667e-08,1.12695632371e-08
1377569258,0.0,2.68666666667e-08,1.18046130343e-08
1377569259,0.0,2.68833333333e-08,1.26175693204e-08
1377569260,0.0,2.74333333333e-08,1.17861029277e-08
1377569261,0.0,2.67e-08,1.24810523061e-08
1377569262,0.0,2.77333333333e-08,1.1720163063e-08
1377569263,0.0,2.82833333333e-08,1.20126206781e-08
1377569264,0.0,2.745e-08,1.18566788492e-08
1377569265,0.0,2.83166666667e-08,1.21552343549e-08
1377569266,0.0,2.79e-08,1.13837603629e-08
1377569267,0.0,2.76166666667e-08,1.29190965456e-08
1377569268,0.0,2.83333333333e-08,1.25055543215e-08
1377569269,0.0,2.82166666667e-08,1.29834403076e-08
1377569270,0.0,2.91833333333e-08,1.18427075545e-08
1377569271,0.0,2.86e-08,1.16992877276e-08
1377569272,0.0,2.92166666667e-08,1.19360681224e-08
1377569273,0.0,2.94666666667e-08,1.16854135095e-08
1377569274,0.0,2.84e-08,1.18296238317e-08
1377569275,0.0,2.84333333333e-08,1.2377892479e-08
1377569276,0.0,3.04333333333e-08,1.22125163482e-08
1377569277,0.0,2.98666666667e-08,1.21373619685e-08
1377569278,0.0,2.96833333333e-08,1.20270412913e-08
1377569279,0.0,2.995e-08,1.27898722954e-08
1377569280,0.0,2.975e-08,1.25174877671e-08
1377569281,0.0,3.14333333333e-08,1.24209053168e-08
1377569282,0.0,2.95e-08,1.22848144742e-08
1377569283,0.0,2.93833333333e-08,1.19179020339e-08
1377569284,0.0,2.97833333333e-08,1.21875505697e-08
1377569285,0.0,2.95e-08,1.2203141672e-08
1377569286,0.0,2.87e-08,1.21577136008e-08
1377569287,0.0,2.90833333333e-08,1.22913135542e-08
1377569288,0.0,2.91166666667e-08,1.24017359896e-08
1377569289,0.0,3.015e-08,1.12573309448e-08
1377569290,0.0,2.99166666667e-08,1.17150781284e-08
1377569291,0.0,2.86666666667e-08,1.23513382091e-08
1377569292,0.0,2.97833333333e-08,1.17275909243e-08
1377569293,0.0,2.925e-08,1.15623310798e-08
1377569294,0.0,2.97166666667e-08,1.23896350049e-08
1377569295,0.0,2.89166666667e-08,1.24194627724e-08
1377569296,0.0,2.96666666667e-08,1.13602621253e-08
1377569297,0.0,2.95666666667e-08,1.21372246507e-08
1377569298,0.0,2.975e-08,1.27090846772e-08
1377569299,0.0,2.93166666667e-08,1.2156605429e-08
1377569300,0.0,2.965e-08,1.21433452283e-08
1377569301,0.0,2.90333333333e-08,1.26385213622e-08
1377569302,0.0,3.03166666667e-08,1.24492190741e-08
1377569303,0.0,3.005e-08,1.23725839392e-08
1377569304,0.0,2.97e-08,1.15647452775e-08
1377569305,0.0,2.89e-08,1.2019012716e-08
1377569306,0.0,3.04e-08,1.23628475684e-08
1377569307,0.0,3.00166666667e-08,1.18637988108e-08
1377569308,0.0,2.90666666667e-08,1.18657303001e-08
