START MEASUREMENT SETTINGS
concentration,0.125
voltage_min,0.5
voltage_max,1.2
pointsPerV,4
END MEASUREMENT SETTINGS
time,voltage,current,stdDev
i,f,f,f
1378268645,0.5,-3.08566666667e-07,1.14698643797e-07
1378268646,0.5,-2.19683333333e-07,7.0311092455e-08
1378268647,0.5,-1.83733333333e-07,7.10074800442e-08
1378268648,0.5,-1.64666666667e-07,6.86431998736e-08
1378268649,0.5,-1.50766666667e-07,6.63795567593e-08
1378268650,0.5,-1.395e-07,6.64874674907e-08
1378268651,0.5,-1.3105e-07,6.97147581219e-08
1378268652,0.5,-1.23916666667e-07,6.8213461933e-08
1378268653,0.5,-1.17333333333e-07,6.87087249837e-08
1378268654,0.5,-1.13466666667e-07,6.77530975102e-08
1378268655,0.5,-1.1035e-07,6.84285089223e-08
1378268656,0.5,-1.061e-07,6.89984782441e-08
1378268657,0.5,-1.03e-07,6.80502265487e-08
1378268658,0.5,-1.00866666667e-07,6.91212622056e-08
1378268659,0.5,-1.00383333333e-07,6.93056254731e-08
1378268660,0.5,-9.435e-08,6.97136583939e-08
1378268661,0.5,-9.14833333333e-08,6.55760351721e-08
1378268662,0.5,-9.10166666667e-08,7.00015456179e-08
1378268663,0.5,-9.285e-08,6.90299029407e-08
1378268664,0.55,8.89766666667e-07,3.64881184619e-07
1378268665,0.55,4.0295e-07,8.08880759651e-08
1378268666,0.55,2.86383333333e-07,7.2500595783e-08
1378268667,0.55,2.25233333333e-07,6.85561489259e-08
1378268668,0.55,1.91983333333e-07,6.81479986663e-08
1378268669,0.55,1.69066666667e-07,6.76864995566e-08
1378268670,0.55,1.51666666667e-07,6.92956628433e-08
1378268671,0.55,1.35866666667e-07,7.04018150019e-08
1378268672,0.55,1.26083333333e-07,6.72339923121e-08
1378268673,0.55,1.1505e-07,6.91128123674e-08
1378268674,0.55,1.049e-07,6.99165454906e-08
1378268675,0.55,9.63166666667e-08,6.67583931469e-08
1378268676,0.55,9.125e-08,6.78037916836e-08
1378268677,0.55,8.43e-08,7.17124582389e-08
1378268678,0.55,8.32333333333e-08,6.77584845036e-08
1378268679,0.55,7.96166666667e-08,6.77084661537e-08
1378268680,0.55,7.45333333333e-08,6.75422007999e-08
1378268681,0.6,1.03923333333e-06,3.34887909937e-07
1378268682,0.6,5.83583333333e-07,8.32891132675e-08
1378268683,0.6,4.60266666667e-07,7.05119060081e-08
1378268684,0.6,3.9755e-07,6.81120216996e-08
1378268685,0.6,3.56716666667e-07,7.05251944737e-08
1378268686,0.6,3.28016666667e-07,6.97052106294e-08
1378268687,0.6,3.03233333333e-07,6.99217101876e-08
1378268688,0.6,2.8425e-07,6.9895308617e-08
1378268689,0.6,2.692e-07,6.92930491945e-08
1378268690,0.6,2.56166666667e-07,7.09387450943e-08
1378268691,0.6,2.46333333333e-07,6.92884470088e-08
1378268692,0.6,2.373e-07,6.97761420544e-08
1378268693,0.6,2.27933333333e-07,7.02547428213e-08
1378268694,0.6,2.17433333333e-07,6.97357791158e-08
1378268695,0.6,2.06816666667e-07,6.84795569657e-08
1378268696,0.6,2.03816666667e-07,6.91641746539e-08
1378268697,0.6,1.9805e-07,7.02752742198e-08
1378268698,0.65,1.21336666667e-06,3.48372643715e-07
1378268699,0.65,7.388e-07,8.48305762486e-08
1378268700,0.65,6.06483333333e-07,7.07805273755e-08
1378268701,0.65,5.36233333333e-07,7.01758188805e-08
1378268702,0.65,4.93466666667e-07,7.01900911019e-08
1378268703,0.65,4.5855e-07,6.77260228174e-08
1378268704,0.65,4.27233333333e-07,6.92014852121e-08
1378268705,0.65,4.07066666667e-07,6.852782079e-08
1378268706,0.65,3.90016666667e-07,7.01801234127e-08
1378268707,0.65,3.711e-07,7.15666821922e-08
1378268708,0.65,3.57566666667e-07,7.04928759206e-08
1378268709,0.65,3.45683333333e-07,7.07138580635e-08
1378268710,0.65,3.35216666667e-07,6.98715706771e-08
1378268711,0.65,3.2495e-07,6.79564627783e-08
1378268712,0.65,3.13383333333e-07,6.90541072075e-08
1378268713,0.65,3.0425e-07,6.93987571935e-08
1378268714,0.65,2.9615e-07,6.96019216689e-08
1378268715,0.7,1.40333333333e-06,4.15765425317e-07
1378268716,0.7,8.73816666667e-07,8.87581905454e-08
1378268717,0.7,7.35583333333e-07,7.30005232097e-08
1378268718,0.7,6.57183333333e-07,7.07788790687e-08
1378268719,0.7,6.042e-07,6.92220581414e-08
1378268720,0.7,5.66383333333e-07,7.14329736342e-08
1378268721,0.7,5.366e-07,6.91045584604e-08
1378268722,0.7,5.10833333333e-07,6.88716600319e-08
1378268723,0.7,4.88383333333e-07,6.71178296398e-08
1378268724,0.7,4.70316666667e-07,6.83482483723e-08
1378268725,0.7,4.5685e-07,6.90023731476e-08
1378268726,0.7,4.383e-07,6.84369052486e-08
1378268727,0.7,4.2705e-07,6.71606097352e-08
1378268728,0.7,4.154e-07,7.05419969474e-08
1378268729,0.7,4.01983333333e-07,7.00724605121e-08
1378268730,0.7,3.90016666667e-07,7.00874433991e-08
1378268731,0.7,3.82e-07,6.76756972628e-08
1378268732,0.75,1.51823333333e-06,3.90132087319e-07
1378268733,0.75,9.98866666667e-07,8.71897292626e-08
1378268734,0.75,8.43833333333e-07,7.27562521178e-08
1378268735,0.75,7.69566666667e-07,7.0521714544e-08
