START MEASUREMENT SETTINGS
concentration,0.5
voltage_min,0.5
voltage_max,1.2
pointsPerV,4
END MEASUREMENT SETTINGS
time,voltage,current,stdDev
i,f,f,f
1378253971,0.5,-3.15766666667e-06,8.76917834742e-07
1378253972,0.5,-2.03246666667e-06,1.60110114886e-07
1378253973,0.5,-1.68763333333e-06,1.14212808194e-07
1378253974,0.5,-1.49118333333e-06,1.05080206139e-07
1378253975,0.5,-1.34926666667e-06,1.01468199726e-07
1378253976,0.5,-1.25513333333e-06,1.01815104751e-07
1378253977,0.5,-1.17196666667e-06,9.88313321888e-08
1378253978,0.5,-1.08745e-06,1.05894983356e-07
1378253979,0.5,-1.04676666667e-06,1.02472169664e-07
1378253980,0.5,-9.85883333333e-07,1.03241479336e-07
1378253981,0.5,-9.42016666667e-07,9.89023915563e-08
1378253982,0.5,-9.022e-07,1.01583266339e-07
1378253983,0.5,-8.612e-07,1.04757943215e-07
1378253984,0.5,-8.30683333333e-07,1.00189568929e-07
1378253985,0.5,-7.98e-07,9.67264183147e-08
1378253986,0.5,-7.66116666667e-07,9.66109192701e-08
1378253987,0.5,-7.43666666667e-07,9.79279780701e-08
1378253988,0.5,-7.17433333333e-07,9.90559381809e-08
1378253989,0.5,-7.0125e-07,1.00774604109e-07
1378253990,0.5,-6.737e-07,1.03128447417e-07
1378253991,0.5,-6.54083333333e-07,9.76314996414e-08
1378253992,0.5,-6.3505e-07,9.68525382562e-08
1378253993,0.5,-6.17566666667e-07,1.01286288422e-07
1378253994,0.5,-6.02916666667e-07,9.29735252042e-08
1378253995,0.5,-5.85983333333e-07,9.84375422398e-08
1378253996,0.5,-5.73083333333e-07,1.06052234248e-07
1378253997,0.5,-5.59866666667e-07,9.90175854191e-08
1378253998,0.5,-5.41566666667e-07,9.89825517733e-08
1378253999,0.5,-5.33583333333e-07,1.01248422484e-07
1378254000,0.5,-5.14633333333e-07,9.40675230294e-08
1378254001,0.5,-5.08966666667e-07,8.90370646916e-08
1378254002,0.5,-5.00866666667e-07,9.98269280082e-08
1378254003,0.5,-4.89233333333e-07,1.00257562752e-07
1378254004,0.5,-4.841e-07,9.5819396088e-08
1378254005,0.5,-4.65166666667e-07,9.77307810035e-08
1378254006,0.5,-4.6415e-07,9.80468977922e-08
1378254007,0.5,-4.501e-07,1.00525237296e-07
1378254008,0.5,-4.48183333333e-07,9.98429586345e-08
1378254009,0.5,-4.347e-07,9.86850714816e-08
1378254010,0.5,-4.24083333333e-07,9.95393208179e-08
1378254011,0.5,-4.1965e-07,9.68295452501e-08
1378254012,0.5,-4.117e-07,1.02202951686e-07
1378254013,0.5,-4.08333333333e-07,1.03541725352e-07
1378254014,0.5,-3.96166666667e-07,1.00519345844e-07
1378254015,0.5,-3.90683333333e-07,1.04890179341e-07
1378254016,0.5,-3.882e-07,1.04522374e-07
1378254017,0.5,-3.78083333333e-07,9.50889568889e-08
1378254018,0.5,-3.67366666667e-07,9.93532362611e-08
1378254019,0.5,-3.62066666667e-07,9.53356992713e-08
1378254020,0.5,-3.59216666667e-07,1.06304451407e-07
1378254021,0.5,-3.55716666667e-07,1.01171816179e-07
1378254022,0.5,-3.4825e-07,9.95926076574e-08
1378254023,0.5,-3.42383333333e-07,9.56159142379e-08
1378254024,0.5,-3.37433333333e-07,9.71180324256e-08
1378254025,0.5,-3.30416666667e-07,9.70982821109e-08
1378254026,0.5,-3.29683333333e-07,1.01774176762e-07
1378254027,0.5,-3.2335e-07,9.84176178334e-08
1378254028,0.5,-3.24466666667e-07,9.96329039803e-08
1378254029,0.5,-3.18716666667e-07,1.03562073442e-07
1378254030,0.5,-3.12383333333e-07,1.02627496586e-07
1378254031,0.5,-3.06866666667e-07,9.84954257257e-08
1378254032,0.5,-3.044e-07,9.27216623377e-08
1378254033,0.5,-3.01366666667e-07,9.43122414583e-08
1378254034,0.5,-2.964e-07,9.80299614064e-08
1378254035,0.5,-2.92583333333e-07,9.77296085579e-08
1378254036,0.5,-2.8595e-07,9.79575460765e-08
1378254037,0.5,-2.8425e-07,1.03244955486e-07
1378254038,0.55,1.24395e-06,4.5507414872e-07
1378254039,0.55,6.6665e-07,1.19001516097e-07
1378254040,0.55,4.823e-07,1.0406509181e-07
1378254041,0.55,3.7725e-07,9.97773563156e-08
1378254042,0.55,3.13166666667e-07,1.03452753575e-07
1378254043,0.55,2.63966666667e-07,1.0251552186e-07
1378254044,0.55,2.23333333333e-07,1.01390608813e-07
1378254045,0.55,1.87166666667e-07,9.74105002325e-08
1378254046,0.55,1.57033333333e-07,1.08509748666e-07
1378254047,0.55,1.363e-07,1.05584768472e-07
1378254048,0.55,1.13716666667e-07,1.04529595756e-07
1378254049,0.55,1.00883333333e-07,1.05860614594e-07
1378254050,0.55,8.265e-08,1.04479954218e-07
1378254051,0.55,7.21166666667e-08,1.04947302914e-07
1378254052,0.55,5.88666666667e-08,9.8013853896e-08
1378254053,0.55,4.63333333333e-08,1.02053362947e-07
1378254054,0.55,4.07166666667e-08,1.00222600855e-07
1378254055,0.55,2.685e-08,1.01158262968e-07
1378254056,0.55,1.96333333333e-08,9.79967629851e-08
1378254057,0.55,1.17333333333e-08,1.01552099382e-07
1378254058,0.55,5.63333333333e-09,9.62882766604e-08
1378254059,0.55,9.83333333333e-10,1.01537922582e-07
1378254060,0.55,-8.01666666667e-09,1.04859348918e-07
1378254061,0.55,-1.13666666667e-08,1.01279146696e-07
1378254062,0.55,-1.42833333333e-08,1.02467408098e-07
1378254063,0.55,-2.03166666667e-08,1.0180364952e-07
1378254064,0.55,-2.30666666667e-08,1.02443946733e-07
1378254065,0.55,-2.52666666667e-08,9.98770688841e-08
1378254066,0.55,-3.03333333333e-08,1.07761568082e-07
1378254067,0.55,-3.29833333333e-08,1.01796445856e-07
1378254068,0.55,-3.74e-08,9.93331431766e-08
1378254069,0.55,-3.59e-08,9.86282075946e-08
1378254070,0.55,-4.02833333333e-08,1.03965553857e-07
1378254071,0.55,-4.085e-08,9.54159010159e-08
1378254072,0.55,-4.67833333333e-08,9.61859469408e-08
1378254073,0.55,-4.68166666667e-08,1.0238790483e-07
1378254074,0.55,-4.73666666667e-08,1.00394549432e-07
1378254075,0.55,-4.99e-08,1.06415803964e-07
1378254076,0.55,-5.11833333333e-08,1.02949096105e-07
1378254077,0.55,-4.83333333333e-08,1.02640418723e-07
1378254078,0.55,-5.49333333333e-08,9.6168232223e-08
1378254079,0.55,-5.49e-08,1.01373846068e-07
1378254080,0.55,-5.045e-08,1.01420974984e-07
1378254081,0.55,-5.23833333333e-08,1.01659085783e-07
