START MEASUREMENT SETTINGS
concentration,0.003125
voltage_min,0.5
voltage_max,1.2
pointsPerV,4
END MEASUREMENT SETTINGS
time,voltage,current,stdDev
i,f,f,f
1378329349,0.5,-3.12466666667e-07,9.58492682404e-08
1378329350,0.5,-1.72433333333e-07,5.07485194092e-08
1378329351,0.5,-1.281e-07,4.93733058781e-08
1378329352,0.5,-1.03666666667e-07,4.91126822273e-08
1378329353,0.5,-9.48833333333e-08,4.8743235998e-08
1378329354,0.5,-8.49e-08,4.94266122651e-08
1378329355,0.5,-7.95833333333e-08,4.78878174023e-08
1378329356,0.5,-7.28833333333e-08,4.94092068568e-08
1378329357,0.5,-6.89333333333e-08,4.8746236322e-08
1378329358,0.5,-6.53e-08,4.77501483418e-08
1378329359,0.5,-6.23166666667e-08,4.80525724829e-08
1378329360,0.5,-5.99e-08,4.86825430724e-08
1378329361,0.5,-5.80666666667e-08,4.79401942239e-08
1378329362,0.5,-5.665e-08,4.67621018205e-08
1378329363,0.5,-5.60333333333e-08,4.8080823158e-08
1378329364,0.5,-5.15166666667e-08,4.72505702494e-08
1378329365,0.5,-5.205e-08,4.69650313176e-08
1378329366,0.5,-5.055e-08,4.81935075157e-08
1378329367,0.5,-4.76333333333e-08,4.63346402693e-08
1378329368,0.55,6.67733333333e-07,2.45341657467e-07
1378329369,0.55,3.07083333333e-07,6.00145237051e-08
1378329370,0.55,2.10866666667e-07,5.10302089181e-08
1378329371,0.55,1.639e-07,4.8164198322e-08
1378329372,0.55,1.38033333333e-07,4.78013133246e-08
1378329373,0.55,1.19516666667e-07,4.81630881024e-08
1378329374,0.55,1.06183333333e-07,4.83220072937e-08
1378329375,0.55,9.655e-08,4.8600557267e-08
1378329376,0.55,8.67e-08,4.86649428918e-08
1378329377,0.55,8.065e-08,4.84801763611e-08
1378329378,0.55,7.70166666667e-08,4.90086698679e-08
1378329379,0.55,7.08333333333e-08,4.84111442634e-08
1378329380,0.55,6.62333333333e-08,4.78275954747e-08
1378329381,0.55,6.25333333333e-08,4.92637346895e-08
1378329382,0.55,6.005e-08,4.87091452741e-08
1378329383,0.55,5.465e-08,4.84677985883e-08
1378329384,0.55,5.38333333333e-08,4.88105749016e-08
1378329385,0.6,8.30533333333e-07,2.77961416187e-07
1378329386,0.6,4.27566666667e-07,6.32659378251e-08
1378329387,0.6,3.23833333333e-07,5.0474140794e-08
1378329388,0.6,2.743e-07,5.0749482756e-08
1378329389,0.6,2.41083333333e-07,4.99207010056e-08
1378329390,0.6,2.19966666667e-07,4.85317650846e-08
1378329391,0.6,2.02983333333e-07,4.85714222106e-08
1378329392,0.6,1.90083333333e-07,4.89361119783e-08
1378329393,0.6,1.8085e-07,4.87923576666e-08
1378329394,0.6,1.69866666667e-07,4.81090659047e-08
1378329395,0.6,1.6145e-07,4.86875839751e-08
1378329396,0.6,1.53416666667e-07,4.88474808858e-08
1378329397,0.6,1.496e-07,4.84751482721e-08
1378329398,0.6,1.41683333333e-07,4.87621751178e-08
1378329399,0.6,1.38e-07,4.82579872491e-08
1378329400,0.6,1.3265e-07,4.83276404693e-08
1378329401,0.6,1.2965e-07,4.83041837387e-08
1378329402,0.65,8.86733333333e-07,2.48419327393e-07
1378329403,0.65,5.167e-07,6.22369932864e-08
1378329404,0.65,4.12633333333e-07,5.07795781349e-08
1378329405,0.65,3.59666666667e-07,4.95905456939e-08
1378329406,0.65,3.27166666667e-07,4.90626017338e-08
1378329407,0.65,3.02766666667e-07,4.85181638381e-08
1378329408,0.65,2.82933333333e-07,5.02582884264e-08
1378329409,0.65,2.699e-07,4.77876204332e-08
1378329410,0.65,2.573e-07,4.9597143735e-08
1378329411,0.65,2.45366666667e-07,4.86624313226e-08
1378329412,0.65,2.366e-07,4.81761351708e-08
1378329413,0.65,2.27366666667e-07,5.01836516098e-08
1378329414,0.65,2.19583333333e-07,4.76400712519e-08
1378329415,0.65,2.12233333333e-07,4.98866604303e-08
1378329416,0.65,2.07766666667e-07,4.98315049832e-08
1378329417,0.65,2.00333333333e-07,4.71969867211e-08
1378329418,0.65,1.967e-07,4.8973904616e-08
1378329419,0.7,9.797e-07,2.52099338886e-07
1378329420,0.7,6.09466666667e-07,6.36975841161e-08
1378329421,0.7,5.01016666667e-07,5.23932221019e-08
1378329422,0.7,4.43616666667e-07,5.04529786589e-08
1378329423,0.7,4.07183333333e-07,4.84095347587e-08
1378329424,0.7,3.794e-07,4.92457104731e-08
1378329425,0.7,3.59916666667e-07,4.92586004899e-08
1378329426,0.7,3.41266666667e-07,4.9449255696e-08
1378329427,0.7,3.269e-07,4.83930780174e-08
1378329428,0.7,3.12733333333e-07,4.85166180007e-08
1378329429,0.7,3.02433333333e-07,4.83243784808e-08
1378329430,0.7,2.93516666667e-07,4.65085983687e-08
1378329431,0.7,2.83133333333e-07,4.87033423448e-08
1378329432,0.7,2.7385e-07,4.80721072973e-08
1378329433,0.7,2.662e-07,4.81946746712e-08
1378329434,0.7,2.58816666667e-07,4.92579914554e-08
1378329435,0.7,2.52466666667e-07,4.91536592964e-08
1378329436,0.75,1.06588333333e-06,2.55278546668e-07
1378329437,0.75,6.88366666667e-07,6.39283366139e-08
1378329438,0.75,5.76233333333e-07,5.20702623598e-08
1378329439,0.75,5.18083333333e-07,5.03809791048e-08
1378329440,0.75,4.80316666667e-07,4.86019518355e-08
1378329441,0.75,4.5215e-07,4.82990079263e-08
1378329442,0.75,4.2905e-07,4.89388819515e-08
1378329443,0.75,4.10866666667e-07,4.95958555616e-08
1378329444,0.75,3.95533333333e-07,4.8585480227e-08
1378329445,0.75,3.826e-07,4.87313041073e-08
1378329446,0.75,3.70566666667e-07,4.86947521699e-08
1378329447,0.75,3.60433333333e-07,4.83095458706e-08
1378329448,0.75,3.49566666667e-07,4.92948160448e-08
1378329449,0.75,3.4185e-07,4.87082556315e-08
1378329450,0.75,3.33616666667e-07,4.98013024149e-08
1378329451,0.75,3.27383333333e-07,4.9082275031e-08
1378329452,0.75,3.19583333333e-07,4.94089370009e-08
1378329453,0.8,1.21728333333e-06,2.95521634384e-07
1378329454,0.8,7.94416666667e-07,6.72699268288e-08
1378329455,0.8,6.76383333333e-07,5.25722016744e-08
1378329456,0.8,6.16366666667e-07,5.14826723816e-08
1378329457,0.8,5.76383333333e-07,4.85300908944e-08
1378329458,0.8,5.4785e-07,4.90794678727e-08
1378329459,0.8,5.26333333333e-07,4.92465452821e-08
1378329460,0.8,5.05916666667e-07,5.03197415423e-08
1378329461,0.8,4.88033333333e-07,4.83025074113e-08
1378329462,0.8,4.76316666667e-07,4.98365634405e-08
1378329463,0.8,4.62466666667e-07,4.95639205695e-08
1378329464,0.8,4.49483333333e-07,4.94079924933e-08
1378329465,0.8,4.4105e-07,4.84594074114e-08
1378329466,0.8,4.3085e-07,5.06707756009e-08
1378329467,0.8,4.233e-07,4.85397775026e-08
1378329468,0.8,4.15183333333e-07,4.76800068745e-08
1378329469,0.8,4.0615e-07,4.84726125422e-08
1378329470,0.85,1.2801e-06,2.42105328318e-07
1378329471,0.85,9.2945e-07,6.63810778762e-08
1378329472,0.85,8.17566666667e-07,5.38353559992e-08
1378329473,0.85,7.601e-07,4.98747431071e-08
1378329474,0.85,7.19333333333e-07,4.99588719737e-08
1378329475,0.85,6.8895e-07,5.02840017633e-08
1378329476,0.85,6.67316666667e-07,4.80386967859e-08
1378329477,0.85,6.4675e-07,4.8636620291e-08
1378329478,0.85,6.30166666667e-07,4.85211866668e-08
1378329479,0.85,6.15583333333e-07,5.01737951746e-08
1378329480,0.85,6.0205e-07,5.0253167396e-08
1378329481,0.85,5.91583333333e-07,4.93228451689e-08
1378329482,0.85,5.823e-07,4.83946622401e-08
1378329483,0.85,5.7075e-07,4.93104535908e-08
1378329484,0.85,5.633e-07,5.05118137997e-08
1378329485,0.85,5.53583333333e-07,4.99624164303e-08
1378329486,0.85,5.45116666667e-07,4.85719712271e-08
1378329487,0.9,1.5107e-06,2.69496462562e-07
1378329488,0.9,1.15446666667e-06,6.66511982055e-08
1378329489,0.9,1.03248333333e-06,5.3091898838e-08
1378329490,0.9,9.7145e-07,4.9954787892e-08
1378329491,0.9,9.2975e-07,4.97495812378e-08
1378329492,0.9,9.04016666667e-07,5.12212493882e-08
1378329493,0.9,8.81283333333e-07,4.98859003683e-08
1378329494,0.9,8.61233333333e-07,5.04527391614e-08
1378329495,0.9,8.479e-07,5.01755916756e-08
1378329496,0.9,8.34116666667e-07,4.88105492924e-08
1378329497,0.9,8.24633333333e-07,4.95230473842e-08
1378329498,0.9,8.12266666667e-07,5.10378508778e-08
1378329499,0.9,8.01566666667e-07,4.95685944481e-08
1378329500,0.9,7.92133333333e-07,5.03168184827e-08
1378329501,0.9,7.84866666667e-07,5.08378030822e-08
1378329502,0.9,7.7485e-07,5.05063774851e-08
1378329503,0.9,7.68766666667e-07,5.10520540451e-08
1378329504,0.95,1.89725e-06,3.0861170992e-07
1378329505,0.95,1.48851666667e-06,6.81668276282e-08
1378329506,0.95,1.36701666667e-06,5.39213908286e-08
1378329507,0.95,1.30663333333e-06,5.21232407111e-08
1378329508,0.95,1.26495e-06,5.01239879366e-08
1378329509,0.95,1.23426666667e-06,5.02108443356e-08
1378329510,0.95,1.21171666667e-06,5.0754011883e-08
1378329511,0.95,1.1915e-06,5.07895986727e-08
1378329512,0.95,1.17438333333e-06,5.05341771038e-08
1378329513,0.95,1.15773333333e-06,5.04234954053e-08
1378329514,0.95,1.14371666667e-06,5.0645201045e-08
1378329515,0.95,1.13161666667e-06,5.12669782175e-08
1378329516,0.95,1.1173e-06,5.25884334558e-08
1378329517,0.95,1.10535e-06,5.07342175788e-08
1378329518,0.95,1.09493333333e-06,5.01812935487e-08
1378329519,0.95,1.08428333333e-06,5.16936784229e-08
1378329520,0.95,1.07235e-06,4.97717540378e-08
1378329521,1.0,2.26538333333e-06,2.85099578608e-07
1378329522,1.0,1.89101666667e-06,6.62385818253e-08
1378329523,1.0,1.77116666667e-06,5.30123151311e-08
1378329524,1.0,1.70485e-06,5.09401037167e-08
1378329525,1.0,1.65866666667e-06,5.16677419243e-08
1378329526,1.0,1.62198333333e-06,5.13093531651e-08
1378329527,1.0,1.59418333333e-06,5.04422084061e-08
1378329528,1.0,1.56583333333e-06,4.89197188145e-08
1378329529,1.0,1.5419e-06,5.09384268832e-08
1378329530,1.0,1.52041666667e-06,4.93903808674e-08
1378329531,1.0,1.50316666667e-06,4.98143776657e-08
